asset_id,timestamp,cycle,structural_drift_score,composite_instability,trend,phase,risk_level,estimated_rul,operator_message,structural_analysis_available
unit_003,2025-01-01T04:07:00+00:00,247,6.0682,791.0812,unstable,unstable,HIGH,167,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:08:00+00:00,248,7.0435,1072.825,unstable,unstable,HIGH,166,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:09:00+00:00,249,7.1205,1069.9784,unstable,unstable,HIGH,165,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:10:00+00:00,250,6.9475,1069.4849,unstable,unstable,HIGH,164,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:11:00+00:00,251,6.9855,1098.4323,unstable,unstable,HIGH,163,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:12:00+00:00,252,0.8351,1667.2632,unstable,unstable,HIGH,162,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:13:00+00:00,253,1.4659,1225.9768,unstable,unstable,HIGH,161,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:14:00+00:00,254,0.7257,1642.0043,unstable,unstable,HIGH,160,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:15:00+00:00,255,0.9537,1858.6089,unstable,unstable,HIGH,159,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:16:00+00:00,256,0.6652,1617.1499,unstable,unstable,HIGH,158,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:17:00+00:00,257,0.8327,1538.6324,unstable,unstable,HIGH,157,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:18:00+00:00,258,0.8161,1537.2079,unstable,unstable,HIGH,156,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:19:00+00:00,259,0.8164,1540.7829,unstable,unstable,HIGH,155,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:20:00+00:00,260,8.5412,922.5413,unstable,unstable,HIGH,154,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:21:00+00:00,261,8.4416,766.2191,unstable,unstable,HIGH,153,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:22:00+00:00,262,8.2172,698.9791,unstable,unstable,HIGH,152,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:23:00+00:00,263,1.3775,947.0903,unstable,unstable,HIGH,151,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:24:00+00:00,264,2.6568,857.6763,unstable,unstable,HIGH,150,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T04:25:00+00:00,265,3.2438,764.8493,unstable,unstable,HIGH,149,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:26:00+00:00,266,0.986,1274.8351,unstable,unstable,HIGH,148,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:27:00+00:00,267,1.4105,1219.4086,unstable,unstable,HIGH,147,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:28:00+00:00,268,1.2061,1252.0161,unstable,unstable,HIGH,146,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:29:00+00:00,269,0.8571,1296.4266,unstable,unstable,HIGH,145,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:30:00+00:00,270,0.8833,1294.8384,unstable,unstable,HIGH,144,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:31:00+00:00,271,6.9137,772.2809,unstable,unstable,HIGH,143,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:32:00+00:00,272,7.5151,767.0909,unstable,unstable,HIGH,142,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:33:00+00:00,273,7.7472,665.1373,unstable,unstable,HIGH,141,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:34:00+00:00,274,7.7537,673.7591,unstable,unstable,HIGH,140,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:35:00+00:00,275,8.25,920.1549,unstable,unstable,HIGH,139,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:36:00+00:00,276,8.7304,1026.4352,unstable,unstable,HIGH,138,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:37:00+00:00,277,8.3856,1097.2789,unstable,unstable,HIGH,137,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:38:00+00:00,278,0.7703,1602.7805,unstable,unstable,HIGH,136,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:39:00+00:00,279,0.6477,1590.4904,unstable,unstable,HIGH,135,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:40:00+00:00,280,0.6545,1590.8039,unstable,unstable,HIGH,134,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:41:00+00:00,281,0.9524,1632.1868,unstable,unstable,HIGH,133,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:42:00+00:00,282,1.2231,1298.4801,unstable,unstable,HIGH,132,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:43:00+00:00,283,3.2088,763.0276,unstable,unstable,HIGH,131,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:44:00+00:00,284,3.754,1074.8408,unstable,unstable,HIGH,130,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:45:00+00:00,285,2.696,1213.4179,unstable,unstable,HIGH,129,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T04:46:00+00:00,286,0.9343,1306.8855,unstable,unstable,HIGH,128,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:47:00+00:00,287,0.5862,1347.8744,unstable,unstable,HIGH,127,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:48:00+00:00,288,0.4723,1313.4516,unstable,unstable,HIGH,126,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:49:00+00:00,289,1.2053,1242.4877,unstable,unstable,HIGH,125,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:50:00+00:00,290,0.7082,1277.5318,unstable,unstable,HIGH,124,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:51:00+00:00,291,0.7395,1275.3136,unstable,unstable,HIGH,123,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T04:52:00+00:00,292,8.4729,921.4644,unstable,unstable,HIGH,122,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:53:00+00:00,293,8.9656,1115.9078,unstable,unstable,HIGH,121,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:54:00+00:00,294,8.6694,1122.0971,unstable,unstable,HIGH,120,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:55:00+00:00,295,8.5533,1303.7877,unstable,unstable,HIGH,119,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:56:00+00:00,296,7.208,1170.7707,unstable,unstable,HIGH,118,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:57:00+00:00,297,7.8328,1317.2769,unstable,unstable,HIGH,117,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:58:00+00:00,298,7.7106,1313.9358,unstable,unstable,HIGH,116,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:59:00+00:00,299,6.8852,1170.5638,unstable,unstable,HIGH,115,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T05:00:00+00:00,300,6.1445,980.8991,unstable,unstable,HIGH,114,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T05:01:00+00:00,301,0.628,1359.6931,unstable,unstable,HIGH,113,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T05:02:00+00:00,302,1.7451,935.226,unstable,unstable,HIGH,112,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T05:03:00+00:00,303,1.8884,1283.295,unstable,unstable,HIGH,111,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T05:04:00+00:00,304,2.9894,1297.4659,unstable,unstable,HIGH,110,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T05:05:00+00:00,305,3.497,1305.7954,unstable,unstable,HIGH,109,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T05:06:00+00:00,306,2.3181,1564.8464,unstable,unstable,HIGH,108,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T05:07:00+00:00,307,3.4791,1316.9126,unstable,unstable,HIGH,107,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:01:00+00:00,1,0.0,0.0,stable,stable,LOW,348,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:02:00+00:00,2,0.0,0.0,stable,stable,LOW,347,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:03:00+00:00,3,0.0,0.0,stable,stable,LOW,346,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:04:00+00:00,4,0.0,0.0,stable,stable,LOW,345,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:05:00+00:00,5,0.0,0.0,stable,stable,LOW,344,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:06:00+00:00,6,0.0,0.0,stable,stable,LOW,343,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:07:00+00:00,7,0.0,0.0,stable,stable,LOW,342,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:08:00+00:00,8,0.0,0.0,stable,stable,LOW,341,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:09:00+00:00,9,0.0,0.0,stable,stable,LOW,340,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:10:00+00:00,10,0.0,0.0,stable,stable,LOW,339,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:11:00+00:00,11,0.0,0.0,stable,stable,LOW,338,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:12:00+00:00,12,0.0,0.0,stable,stable,LOW,337,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:13:00+00:00,13,0.0,0.0,stable,stable,LOW,336,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:14:00+00:00,14,0.0,0.0,stable,stable,LOW,335,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:15:00+00:00,15,0.0,0.0,stable,stable,LOW,334,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:16:00+00:00,16,0.0,0.0,stable,stable,LOW,333,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:17:00+00:00,17,0.0,0.0,stable,stable,LOW,332,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:18:00+00:00,18,0.0,0.0,stable,stable,LOW,331,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:19:00+00:00,19,0.0,0.0,stable,stable,LOW,330,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:20:00+00:00,20,0.0,0.0,stable,stable,LOW,329,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:21:00+00:00,21,0.0,0.0,stable,stable,LOW,328,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:22:00+00:00,22,0.0,0.0,stable,stable,LOW,327,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:23:00+00:00,23,0.0,0.0,stable,stable,LOW,326,System appears stable based on current heuristic interpretation.,False
unit_004,2025-01-01T00:24:00+00:00,24,0.9659,1515.5592,stable,stable,LOW,325,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:25:00+00:00,25,1.368,1606.7942,drift,drift,MEDIUM,324,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:26:00+00:00,26,1.2938,1570.7571,unstable,unstable,HIGH,323,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:27:00+00:00,27,1.2899,1572.0464,unstable,unstable,HIGH,322,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:28:00+00:00,28,1.9463,1229.3665,unstable,unstable,HIGH,321,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T00:29:00+00:00,29,6.02,793.8575,unstable,unstable,HIGH,320,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:30:00+00:00,30,5.9778,791.6667,unstable,unstable,HIGH,319,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:31:00+00:00,31,5.9727,1143.116,unstable,unstable,HIGH,318,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:32:00+00:00,32,6.2281,1166.4797,unstable,unstable,HIGH,317,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:33:00+00:00,33,6.3379,1139.9966,unstable,unstable,HIGH,316,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:34:00+00:00,34,6.0971,1450.6115,unstable,unstable,HIGH,315,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:35:00+00:00,35,6.0105,1182.223,unstable,unstable,HIGH,314,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:36:00+00:00,36,5.9702,1117.0887,unstable,unstable,HIGH,313,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:37:00+00:00,37,6.7048,1079.802,unstable,unstable,HIGH,312,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:38:00+00:00,38,6.8427,923.6782,unstable,unstable,HIGH,311,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:39:00+00:00,39,7.077,772.7583,unstable,unstable,HIGH,310,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:40:00+00:00,40,9.6862,656.4597,unstable,unstable,HIGH,309,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T00:41:00+00:00,41,1.1853,1229.2046,unstable,unstable,HIGH,308,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:42:00+00:00,42,1.1932,919.2061,unstable,unstable,HIGH,307,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T00:43:00+00:00,43,1.7596,1164.0725,unstable,unstable,HIGH,306,Drift is elevated. Monitor closely for trend continuation.,True
